"NASA-PDS","MAVEN Langmuir Probe and Waves (LPW) Raw Wave Active Sub-Cycle Onboard FFT in Medium Frequency Range Data Collection","10.17189/1517722","2021-03-02","Dataset","PDS4 Collection","2020-02-06","2020-02-06","Laila","Anderson","","","","","",""
"NASA-PDS","MAVEN Langmuir Probe and Waves (LPW) Raw Wave Passive Sub-Cycle Onboard FFT in Medium Frequency Range Data Collection","10.17189/1517723","2021-03-02","Dataset","PDS4 Collection","2020-02-06","2020-02-06","Laila","Anderson","","","","","",""
"NASA-PDS","MAVEN Langmuir Probe and Waves (LPW) Raw Langmuir Probe Sensor 1 Sub-Cycle Sweep Data Collection","10.17189/1517724","2021-03-02","Dataset","PDS4 Collection","2020-02-06","2020-02-06","Laila","Anderson","","","","","",""
"NASA-PDS","MAVEN Langmuir Probe and Waves (LPW) Raw Langmuir Probe Sensor 2 Sub-Cycle Sweep Data Collection","10.17189/1517725","2021-03-02","Dataset","PDS4 Collection","2020-02-06","2020-02-06","Laila","Anderson","","","","","",""
"NASA-PDS","MAVEN Magnetometer (MAG) Calibrated Data Bundle","10.17189/1517726","2021-03-02","Collection","PDS4 Bundle","2020-02-06","2020-02-06","Jack","Connerney","","","","","",""
"NASA-PDS","MAVEN Tabulated vector magnetic field vs. time in planetocentric coordinates Data Collection","10.17189/1517727","2021-03-02","Dataset","PDS4 Collection","2020-02-06","2020-02-06","Jack","Connerney","","","","","",""
"NASA-PDS","MAVEN Tabulated vector magnetic field vs. time in payload coordinates Data Collection","10.17189/1517728","2021-03-02","Dataset","PDS4 Collection","2020-02-06","2020-02-06","Jack","Connerney","","","","","",""
"NASA-PDS","MAVEN Tabulated vector magnetic field vs. time in Sun-state coordinates Data Collection","10.17189/1517729","2021-03-02","Dataset","PDS4 Collection","2020-02-06","2020-02-06","Jack","Connerney","","","","","",""
"NASA-PDS","MAVEN ROSE Calibrated Data Bundle","10.17189/1517730","2021-03-02","Collection","PDS4 Bundle","2020-02-06","2020-02-06","Paul","Withers","","","","","",""
"NASA-PDS","MAVEN ROSE Sky and Resudual Frequencies Data Collection","10.17189/1517731","2021-03-02","Dataset","PDS4 Collection","2020-02-06","2020-02-06","Paul","Withers","","","","","",""
"NASA-PDS","MAVEN ROSE Derived Data Bundle","10.17189/1517732","2021-03-02","Collection","PDS4 Bundle","2020-02-06","2020-02-06","Paul","Withers","","","","","",""
"NASA-PDS","MAVEN ROSE Electron Density Profile Data Collection","10.17189/1517733","2021-03-02","Dataset","PDS4 Collection","2020-02-06","2020-02-06","Paul","Withers","","","","","",""
"NASA-PDS","MAVEN ROSE Raw Data Bundle","10.17189/1517734","2021-03-02","Collection","PDS4 Bundle","2020-02-06","2020-02-06","Paul","Withers","","","","","",""
"NASA-PDS","MAVEN ROSE Radio Science Receiver (RSR) Data Collection","10.17189/1517735","2021-03-02","Dataset","PDS4 Collection","2020-02-06","2020-02-06","Paul","Withers","","","","","",""
"NASA-PDS","MAVEN ROSE Radio Science Tracking and Navigation File (TNF) Data Collection","10.17189/1517736","2021-03-02","Dataset","PDS4 Collection","2020-02-06","2020-02-06","Paul","Withers","","","","","",""
"NASA-PDS","MAVEN Solar Energetic Particle (SEP) Calibrated Data Bundle","10.17189/1517737","2021-03-02","Collection","PDS4 Bundle","2020-02-06","2020-02-06","Davin","Larson","","","","","",""
"NASA-PDS","MAVEN Solar Energetic Particle (SEP) Ancillary Data Collection","10.17189/1517738","2021-03-02","Dataset","PDS4 Collection","2020-02-06","2020-02-06","Robert","Lillis","","","","","",""
"NASA-PDS","MAVEN Solar Energetic Particle (SEP) Raw Ion and Electron Counts Data Collection","10.17189/1517739","2021-03-02","Dataset","PDS4 Collection","2020-02-06","2020-02-06","Davin","Larson","","","","","",""
"NASA-PDS","MAVEN Solar Energetic Particle (SEP) Calibrated Ion and Electron Spectra Data Collection","10.17189/1517740","2021-03-02","Dataset","PDS4 Collection","2020-02-06","2020-02-06","Davin","Larson","","","","","",""
"NASA-PDS","MAVEN SupraThermal And Thermal Ion Composition (STATIC) Calibrated Data Bundle","10.17189/1517741","2021-03-02","Collection","PDS4 Bundle","2020-02-06","2020-02-06","James","McFadden","","","","","",""
"NASA-PDS","MAVEN SupraThermal And Thermal Ion Composition (STATIC) Housekeeping Data Collection","10.17189/1517742","2021-03-02","Dataset","PDS4 Collection","2020-02-06","2020-02-06","James","McFadden","","","","","",""
"NASA-PDS","MAVEN SupraThermal And Thermal Ion Composition (STATIC) Calibrated Energy Flux: 64 Energy x 2 Mass Bins Data Collection","10.17189/1517743","2021-03-02","Dataset","PDS4 Collection","2020-02-06","2020-02-06","James","McFadden","","","","","",""
"NASA-PDS","MAVEN SupraThermal And Thermal Ion Composition (STATIC) Calibrated Energy Flux: 32 Energy x 32 Mass Bins Data Collection","10.17189/1517744","2019-05-12","Dataset","PDS4 Collection","2020-02-06","2020-02-06","James","McFadden","","","","","",""
"NASA-PDS","MAVEN SupraThermal And Thermal Ion Composition (STATIC) Calibrated Energy Flux: 4 Energy X 64 Mass Bins Data Collection","10.17189/1517745","2019-05-12","Dataset","PDS4 Collection","2020-02-06","2020-02-06","James","McFadden","","","","","",""
"NASA-PDS","MAVEN SupraThermal And Thermal Ion Composition (STATIC) Calibrated Energy Flux: 32 Energy X 64 Mass Bins Data Collection","10.17189/1517746","2021-03-02","Dataset","PDS4 Collection","2020-02-06","2020-02-06","James","McFadden","","","","","",""
"NASA-PDS","Uranus Occultation Support Bundle","urn:nasa:pds:uranus_occ_support","10.17189/1517663","2020-02-01","Collection","PDS4 Bundle Product","2020-02-03","2020-02-03","R. G.","French","","","","","",""
"NASA-PDS","Data Collection for the Uranus Occultation Support Bundle","urn:nasa:pds:uranus_occ_support:data","10.17189/1517664","2020-02-01","Collection","PDS4 Collection Product","2020-02-03","2020-02-03","R. G.","French","","","","","",""
"NASA-PDS","Earth-based Uranus Stellar Occultations User Guide","urn:nasa:pds:uranus_occ_support:document:earth_based_uranus_stellar_occultation_user_guide","10.17189/1517665","2020-02-01","Dataset","PDS4 Document Product","2020-02-03","2020-02-03","R. G.","French","","","","","",""
"NASA-PDS","MAVEN SupraThermal And Thermal Ion Composition (STATIC) Calibrated Energy Flux: 32 Energy X 16 Solid Angle Bins Data Collection","10.17189/1517747","2021-03-02","Dataset","PDS4 Collection","2020-02-06","2020-02-06","James","McFadden","","","","","",""
"NASA-PDS","MAVEN SupraThermal And Thermal Ion Composition (STATIC) Calibrated Energy Flux: 16 Energy X 64 Solid Angle Bins Data Collection","10.17189/1517748","2021-03-02","Dataset","PDS4 Collection","2020-02-06","2020-02-06","James","McFadden","","","","","",""
"NASA-PDS","MAVEN SupraThermal And Thermal Ion Composition (STATIC) Calibrated Energy Flux: 32 Energy X 8 Solid Angle X 32 Mass Bins Data Collection","10.17189/1517749","2019-05-12","Dataset","PDS4 Collection","2020-02-06","2020-02-06","James","McFadden","","","","","",""
"NASA-PDS","MAVEN Ancillary Bundle","10.17189/1517670","2021-03-02","Collection","PDS4 Bundle","2020-02-06","2020-02-06","Bryan","Harter","","","","","",""
"NASA-PDS","MAVEN Electrical Power System Data Return Files (DRF) Data Collection","10.17189/1517671","2021-03-02","Dataset","PDS4 Collection","2020-02-06","2020-02-06","Bryan","Harter","","","","","",""
"NASA-PDS","MAVEN Guidance Navigation and Control Data Return Files (DRF) Data Collection","10.17189/1517672","2021-03-02","Dataset","PDS4 Collection","2020-02-06","2020-02-06","Bryan","Harter","","","","","",""
"NASA-PDS","MAVEN Neutral Gas and Ion Mass Spectrometer (NGIMS) instrument Data Return Files (DRF) Data Collection","10.17189/1517673","2021-03-02","Dataset","PDS4 Collection","2020-02-06","2020-02-06","Bryan","Harter","","","","","",""
"NASA-PDS","MAVEN SupraThermal And Thermal Ion Composition (STATIC) Calibrated Energy Flux: 32 Energy X 8 Solid Angle X 32 Mass Bins Data Collection","10.17189/1517750","2019-05-12","Dataset","PDS4 Collection","2020-02-06","2020-02-06","James","McFadden","","","","","",""
"NASA-PDS","MAVEN SupraThermal And Thermal Ion Composition (STATIC) Calibrated Energy Flux: 16 Energy X 64 Solid Angle Bins Data Collection","10.17189/1517751","2019-05-12","Dataset","PDS4 Collection","2020-02-06","2020-02-06","James","McFadden","","","","","",""
"NASA-PDS","MAVEN SupraThermal And Thermal Ion Composition (STATIC) Calibrated Energy Flux: 16 Energy X 64 Solid Angle X 16 Mass Bins Data Collection","10.17189/1517752","2019-05-12","Dataset","PDS4 Collection","2020-02-06","2020-02-06","James","McFadden","","","","","",""
"NASA-PDS","MAVEN SupraThermal And Thermal Ion Composition (STATIC) Calibrated Energy Flux: 16 Energy X 64 Solid Angle X 8 Mass Bins Data Collection","10.17189/1517753","2021-03-02","Dataset","PDS4 Collection","2020-02-06","2020-02-06","James","McFadden","","","","","",""
"NASA-PDS","MAVEN SupraThermal And Thermal Ion Composition (STATIC) Calibrated Energy Flux: 16 Energy X 64 Solid Angle X 8 Mass Bins Data Collection","10.17189/1517754","2021-03-02","Dataset","PDS4 Collection","2020-02-06","2020-02-06","James","McFadden","","","","","",""
"NASA-PDS","MAVEN SupraThermal And Thermal Ion Composition (STATIC) Calibrated Energy Flux: 64 Solid Angle X 2 Mass Bins Data Collection","10.17189/1517755","2021-03-02","Dataset","PDS4 Collection","2020-02-06","2020-02-06","James","McFadden","","","","","",""
"NASA-PDS","MAVEN SupraThermal And Thermal Ion Composition (STATIC) Raw Event Data Data Collection","10.17189/1517756","2021-03-02","Dataset","PDS4 Collection","2020-02-06","2020-02-06","James","McFadden","","","","","",""
"NASA-PDS","MAVEN SupraThermal And Thermal Ion Composition (STATIC) Fast Housekeeping Data Collection","10.17189/1517757","2021-03-02","Dataset","PDS4 Collection","2020-02-06","2020-02-06","James","McFadden","","","","","",""
"NASA-PDS","MAVEN SupraThermal And Thermal Ion Composition (STATIC) Event Rate Data: 12 Rate Channels Summed Over a Single Spin Data Collection","10.17189/1517758","2021-03-02","Dataset","PDS4 Collection","2020-02-06","2020-02-06","James","McFadden","","","","","",""
"NASA-PDS","MAVEN SupraThermal And Thermal Ion Composition (STATIC) Event Rate Data: 12 Rate Channels Summed Over Multiple Spins Data Collection","10.17189/1517759","2021-03-02","Dataset","PDS4 Collection","2020-02-06","2020-02-06","James","McFadden","","","","","",""
"NASA-PDS","MAVEN SupraThermal And Thermal Ion Composition (STATIC) Event Rate Data Selected Channel Data Collection","10.17189/1517760","2021-03-02","Dataset","PDS4 Collection","2020-02-06","2020-02-06","James","McFadden","","","","","",""
"NASA-PDS","MAVEN SupraThermal And Thermal Ion Composition (STATIC) Raw Time-of-Flight Data Data Collection","10.17189/1517761","2021-03-02","Dataset","PDS4 Collection","2020-02-06","2020-02-06","James","McFadden","","","","","",""
"NASA-PDS","MAVEN Solar Wind Electron Analyzer (SWEA) Calibrated Data Bundle","10.17189/1517762","2021-03-02","Collection","PDS4 Bundle","2020-02-06","2020-02-06","David","Mitchell","","","","","",""
"NASA-PDS","MAVEN Solar Wind Electron Analyzer (SWEA) Archive Rate 3D Electron Distributions Data Collection","10.17189/1517763","2021-03-02","Dataset","PDS4 Collection","2020-02-06","2020-02-06","David","Mitchell","","","","","",""
"NASA-PDS","MAVEN Solar Wind Electron Analyzer (SWEA) Archive Rate Electron Pitch Angle Distributions Data Collection","10.17189/1517764","2021-03-02","Dataset","PDS4 Collection","2020-02-06","2020-02-06","David","Mitchell","","","","","",""
"NASA-PDS","MAVEN Solar Wind Electron Analyzer (SWEA) Survey Rate 3D Electron Distributions Data Collection","10.17189/1517765","2021-03-02","Dataset","PDS4 Collection","2020-02-06","2020-02-06","David","Mitchell","","","","","",""
"NASA-PDS","MAVEN Solar Wind Electron Analyzer (SWEA) Survey Rate Electron Pitch Angle Distributions Data Collection","10.17189/1517766","2021-03-02","Dataset","PDS4 Collection","2020-02-06","2020-02-06","David","Mitchell","","","","","",""
"NASA-PDS","MAVEN Solar Wind Electron Analyzer (SWEA) Survey Rate Omni-Directional Electron Energy Spectra Data Collection","10.17189/1517767","2021-03-02","Dataset","PDS4 Collection","2020-02-06","2020-02-06","David","Mitchell","","","","","",""
"NASA-PDS","MAVEN Solar Wind Ion Analyzer (SWIA) Calibrated Data Bundle","10.17189/1517768","2021-03-02","Collection","PDS4 Bundle","2020-02-06","2020-02-06","Jasper","Halekas","","","","","",""
"NASA-PDS","MAVEN Solar Wind Ion Analyzer (SWIA) Calibrated Coarse Archive 3D Data Collection","10.17189/1517769","2021-03-02","Dataset","PDS4 Collection","2020-02-06","2020-02-06","Jasper","Halekas","","","","","",""
"NASA-PDS","MAVEN Solar Wind Ion Analyzer (SWIA) Calibrated Coarse Survey 3D Data Collection","10.17189/1517770","2021-03-02","Dataset","PDS4 Collection","2020-02-06","2020-02-06","Jasper","Halekas","","","","","",""
"NASA-PDS","MAVEN Solar Wind Ion Analyzer (SWIA) Calibrated Fine Archive 3D Data Collection","10.17189/1517771","2021-03-02","Dataset","PDS4 Collection","2020-02-06","2020-02-06","Jasper","Halekas","","","","","",""
"NASA-PDS","MAVEN Solar Wind Ion Analyzer (SWIA) Calibrated Fine Survey 3D Data Collection","10.17189/1517772","2021-03-02","Dataset","PDS4 Collection","2020-02-06","2020-02-06","Jasper","Halekas","","","","","",""
"NASA-PDS","MAVEN Solar Wind Ion Analyzer (SWIA) Calibrated Onboard Survey Moment Data Collection","10.17189/1517773","2021-03-02","Dataset","PDS4 Collection","2020-02-06","2020-02-06","Jasper","Halekas","","","","","",""
